OBJECTID,ADMIN_ID3,NAME1,NAME_ENG1,NAME2,NAME_ENG2,NAME3,NAME_ENG3,ADMIN_ID1,ADMIN_ID2,TYPE,VERSION,POP_YEAR,POPULATION,MALE,FEMALE,HOUSE,Shape__Area,Shape__Length
4449,520502,ลำปาง,LAMPANG,งาว,NGAO,หลวงใต้,LUANG TAI,52,5205,1,2023-10N,2020,5505,2684,2821,2341,0.00202169139515718,0.269318518070722
4450,520503,ลำปาง,LAMPANG,งาว,NGAO,บ้านโป่ง,BAN PONG,52,5205,1,2023-10N,2020,6690,3382,3308,2355,0.00772669543619031,0.615758197100253
4451,520504,ลำปาง,LAMPANG,งาว,NGAO,บ้านร้อง,BAN RONG,52,5205,1,2023-10N,2020,6248,3106,3142,2368,0.0275508332923664,1.04466707266527
4452,520505,ลำปาง,LAMPANG,งาว,NGAO,ปงเตา,PONG TAO,52,5205,1,2023-10N,2020,7185,3545,3640,2651,0.0124955609574045,0.874175093864306
4453,520506,ลำปาง,LAMPANG,งาว,NGAO,นาแก,NA KAE,52,5205,1,2023-10N,2020,3672,1803,1869,1280,0.00653710229278204,0.620949609875759
4454,520507,ลำปาง,LAMPANG,งาว,NGAO,บ้านอ้อน,BAN ON,52,5205,1,2023-10N,2020,4495,2274,2221,1610,0.00940545676485272,0.749913299800152
4455,520508,ลำปาง,LAMPANG,งาว,NGAO,บ้านแหง,BAN HAENG,52,5205,1,2023-10N,2020,6179,3110,3069,2173,0.0130674981755874,0.69978470623545
4456,520509,ลำปาง,LAMPANG,งาว,NGAO,บ้านหวด,BAN HUAT,52,5205,1,2023-10N,2020,4878,2527,2351,1783,0.0270527452844362,0.935969355862249
4457,520510,ลำปาง,LAMPANG,งาว,NGAO,แม่ตีบ,MAE TIP,52,5205,1,2023-10N,2020,4283,2097,2186,1395,0.0211712704311822,0.828358199043003
4458,520601,ลำปาง,LAMPANG,แจ้ห่ม,CHAE HOM,แจ้ห่ม,CHAE HOM,52,5206,1,2023-10N,2020,7558,3666,3892,3277,0.00840276652138527,0.682994948199091
4459,520602,ลำปาง,LAMPANG,แจ้ห่ม,CHAE HOM,บ้านสา,BAN SA,52,5206,1,2023-10N,2020,4926,2431,2495,1735,0.0169193114465997,0.709977127180197
4460,520603,ลำปาง,LAMPANG,แจ้ห่ม,CHAE HOM,ปงดอน,PONG DON,52,5206,1,2023-10N,2020,4483,2234,2249,1656,0.0274457833162387,0.835519919377023
4461,520604,ลำปาง,LAMPANG,แจ้ห่ม,CHAE HOM,แม่สุก,MAE SUK,52,5206,1,2023-10N,2020,6945,3447,3498,2457,0.0103968289398608,0.569424076583485
4462,520605,ลำปาง,LAMPANG,แจ้ห่ม,CHAE HOM,เมืองมาย,MUEANG MAI,52,5206,1,2023-10N,2020,3255,1634,1621,1064,0.0182636847664526,0.819198130505006
4463,520606,ลำปาง,LAMPANG,แจ้ห่ม,CHAE HOM,ทุ่งผึ้ง,THUNG PHUENG,52,5206,1,2023-10N,2020,4102,2009,2093,1670,0.0167490856500763,0.670626260649022
4464,520607,ลำปาง,LAMPANG,แจ้ห่ม,CHAE HOM,วิเชตนคร,WICHET NAKHON,52,5206,1,2023-10N,2020,7390,3601,3789,2953,0.00408127908838196,0.323082846502833
4465,520701,ลำปาง,LAMPANG,วังเหนือ,WANG NUEA,ทุ่งฮั้ว,THUNG HUA,52,5207,1,2023-10N,2020,5381,2758,2623,2020,0.0111730139205974,0.541429852766546
4466,520702,ลำปาง,LAMPANG,วังเหนือ,WANG NUEA,วังเหนือ,WANG NUEA,52,5207,1,2023-10N,2020,6652,3335,3317,2838,0.0064704545280847,0.430815854433777
4467,520703,ลำปาง,LAMPANG,วังเหนือ,WANG NUEA,วังใต้,WANG TAI,52,5207,1,2023-10N,2020,3253,1620,1633,1109,0.005234352703269,0.3539897451853
4468,520704,ลำปาง,LAMPANG,วังเหนือ,WANG NUEA,ร่องเคาะ,RONG KHO,52,5207,1,2023-10N,2020,10866,5413,5453,3532,0.0143830406202596,0.640597936929279
4469,520705,ลำปาง,LAMPANG,วังเหนือ,WANG NUEA,วังทอง,WANG THONG,52,5207,1,2023-10N,2020,5096,2588,2508,1931,0.0177910915257371,0.720611194782078
4470,520706,ลำปาง,LAMPANG,วังเหนือ,WANG NUEA,วังซ้าย,WANG SAI,52,5207,1,2023-10N,2020,4983,2525,2458,1918,0.0052727079178112,0.399054801392496
4471,520707,ลำปาง,LAMPANG,วังเหนือ,WANG NUEA,วังแก้ว,WANG KAEO,52,5207,1,2023-10N,2020,3304,1660,1644,1249,0.0161597900236075,0.628345037790149
4472,520708,ลำปาง,LAMPANG,วังเหนือ,WANG NUEA,วังทรายคำ,WANG SAI KHAM,52,5207,1,2023-10N,2020,4065,1988,2077,1436,0.00288556861323741,0.258973037296635
4473,520801,ลำปาง,LAMPANG,เถิน,THOEN,ล้อมแรด,LOM RAET,52,5208,1,2023-10N,2020,14310,6652,7658,7055,0.00634631929301577,0.437724489403323
4474,520802,ลำปาง,LAMPANG,เถิน,THOEN,แม่วะ,MAE WA,52,5208,1,2023-10N,2020,5546,2669,2877,1809,0.00860542377427009,0.510654748038988
4475,520803,ลำปาง,LAMPANG,เถิน,THOEN,แม่ปะ,MAE PA,52,5208,1,2023-10N,2020,4468,2223,2245,1690,0.016197020467871,0.645196709519629
4476,520804,ลำปาง,LAMPANG,เถิน,THOEN,แม่มอก,MAE MOK,52,5208,1,2023-10N,2020,5134,2588,2546,1798,0.0229355461685827,0.863811665270233
4477,520805,ลำปาง,LAMPANG,เถิน,THOEN,เวียงมอก,WIANG MOK,52,5208,1,2023-10N,2020,10277,5114,5163,3493,0.0507013229442919,1.26660852261344
4478,520806,ลำปาง,LAMPANG,เถิน,THOEN,นาโป่ง,NA PONG,52,5208,1,2023-10N,2020,5509,2780,2729,1771,0.0131718598451016,0.574918146631962
4479,520807,ลำปาง,LAMPANG,เถิน,THOEN,แม่ถอด,MAE THOT,52,5208,1,2023-10N,2020,6589,3299,3290,2190,0.0264839980799252,0.898816220589653
4480,520808,ลำปาง,LAMPANG,เถิน,THOEN,เถินบุรี,THOEN BURI,52,5208,1,2023-10N,2020,6461,3090,3371,2140,0.00715461037850673,0.490754929494073
4481,520901,ลำปาง,LAMPANG,แม่พริก,MAE PHRIK,แม่พริก,MAE PHRIK,52,5209,1,2023-10N,2020,6653,3237,3416,2542,0.0343940927419908,1.22600345526915
4482,520902,ลำปาง,LAMPANG,แม่พริก,MAE PHRIK,ผาปัง,PHA PANG,52,5209,1,2023-10N,2020,1499,754,745,489,0.00682799230389719,0.362391480851558
4483,520903,ลำปาง,LAMPANG,แม่พริก,MAE PHRIK,แม่ปุ,MAE PU,52,5209,1,2023-10N,2020,3869,1844,2025,1333,0.00554316330340043,0.363105102238296
4484,520904,ลำปาง,LAMPANG,แม่พริก,MAE PHRIK,พระบาทวังตวง,PHRABAT WANG TUANG,52,5209,1,2023-10N,2020,3863,1883,1980,1269,0.00967821173776429,0.617209619377731
4485,521001,ลำปาง,LAMPANG,แม่ทะ,MAE THA,แม่ทะ,MAE THA,52,5210,1,2023-10N,2020,6587,3255,3332,2955,0.0073427329949709,0.468618957410612
4486,521002,ลำปาง,LAMPANG,แม่ทะ,MAE THA,นาครัว,NA KHRUA,52,5210,1,2023-10N,2020,9377,4603,4774,3339,0.00378339874589528,0.317107911640786
4487,521003,ลำปาง,LAMPANG,แม่ทะ,MAE THA,ป่าตัน,PA TAN,52,5210,1,2023-10N,2020,5947,2917,3030,2210,0.00177771659411974,0.26799101893224
4488,521004,ลำปาง,LAMPANG,แม่ทะ,MAE THA,บ้านกิ่ว,BAN KIO,52,5210,1,2023-10N,2020,4256,2080,2176,1551,0.006329912143201,0.518822232432457
4489,521005,ลำปาง,LAMPANG,แม่ทะ,MAE THA,บ้านบอม,BAN BOM,52,5210,1,2023-10N,2020,2613,1314,1299,973,0.00523116983094951,0.387913139310822
4490,521006,ลำปาง,LAMPANG,แม่ทะ,MAE THA,น้ำโจ้,NAM CHO,52,5210,1,2023-10N,2020,9629,4732,4897,3495,0.00414267906080568,0.353216583823634
4491,521007,ลำปาง,LAMPANG,แม่ทะ,MAE THA,ดอนไฟ,DON FAI,52,5210,1,2023-10N,2020,4105,2008,2097,1583,0.00558719466243929,0.419461690509811
4492,521008,ลำปาง,LAMPANG,แม่ทะ,MAE THA,หัวเสือ,HUA SUEA,52,5210,1,2023-10N,2020,6314,3183,3131,2617,0.0152736405615315,0.596093047752419
4493,521010,ลำปาง,LAMPANG,แม่ทะ,MAE THA,วังเงิน,WANG NGOEN,52,5210,1,2023-10N,2020,3529,1738,1791,1375,0.00614349457748631,0.414395839295802
4494,521011,ลำปาง,LAMPANG,แม่ทะ,MAE THA,สันดอนแก้ว,SAN DON KAEO,52,5210,1,2023-10N,2020,4587,2351,2236,1580,0.0114648870699057,0.505819994674617
4495,521101,ลำปาง,LAMPANG,สบปราบ,SOP PRAP,สบปราบ,SOP PRAP,52,5211,1,2023-10N,2020,10135,4927,5208,3512,0.012321078146897,0.598936220097089
4496,521102,ลำปาง,LAMPANG,สบปราบ,SOP PRAP,สมัย,SAMAI,52,5211,1,2023-10N,2020,7259,3627,3632,2021,0.00798166842128012,0.377304262736551
4497,521103,ลำปาง,LAMPANG,สบปราบ,SOP PRAP,แม่กัวะ,MAE KUA,52,5211,1,2023-10N,2020,4862,2343,2519,1598,0.00850567167071858,0.485156963367995
4498,521104,ลำปาง,LAMPANG,สบปราบ,SOP PRAP,นายาง,NA YANG,52,5211,1,2023-10N,2020,4572,2229,2343,1542,0.0133606167426024,0.585067246151861
4499,521201,ลำปาง,LAMPANG,ห้างฉัตร,HANG CHAT,ห้างฉัตร,HANG CHAT,52,5212,1,2023-10N,2020,9473,4458,5015,4495,0.00279668165740077,0.311974304181356
4500,521202,ลำปาง,LAMPANG,ห้างฉัตร,HANG CHAT,หนองหล่ม,NONG LOM,52,5212,1,2023-10N,2020,5181,2522,2659,2123,0.003592268565626,0.389675279815879
4501,521203,ลำปาง,LAMPANG,ห้างฉัตร,HANG CHAT,เมืองยาว,MUEANG YAO,52,5212,1,2023-10N,2020,7791,3804,3987,2989,0.0138630426361033,0.626714193227621
4502,521204,ลำปาง,LAMPANG,ห้างฉัตร,HANG CHAT,ปงยางคก,PONG YANG KHOK,52,5212,1,2023-10N,2020,10989,5308,5681,4110,0.00260590073503408,0.253415486517568
4503,521205,ลำปาง,LAMPANG,ห้างฉัตร,HANG CHAT,เวียงตาล,WIANG TAN,52,5212,1,2023-10N,2020,8505,4112,4393,3498,0.0172192664372233,0.69139820535905
4504,521206,ลำปาง,LAMPANG,ห้างฉัตร,HANG CHAT,แม่สัน,MAE SAN,52,5212,1,2023-10N,2020,4406,2169,2237,1693,0.00623118268697453,0.507904824213418
4505,521207,ลำปาง,LAMPANG,ห้างฉัตร,HANG CHAT,วอแก้ว,WO KAEO,52,5212,1,2023-10N,2020,4081,2031,2050,1692,0.00584305514018979,0.387760358721435
4506,521301,ลำปาง,LAMPANG,เมืองปาน,MUEANG PAN,เมืองปาน,MUEANG PAN,52,5213,1,2023-10N,2020,5177,2523,2654,2081,0.0111819907671133,0.652165034478983
4507,521302,ลำปาง,LAMPANG,เมืองปาน,MUEANG PAN,บ้านขอ,BAN KHO,52,5213,1,2023-10N,2020,7507,3801,3706,2638,0.0209615518409692,0.724847824195936
4508,521303,ลำปาง,LAMPANG,เมืองปาน,MUEANG PAN,ทุ่งกว๋าว,THUNG KHWAO,52,5213,1,2023-10N,2020,8504,4195,4309,2918,0.0143271081333296,0.689097174835374
4509,521304,ลำปาง,LAMPANG,เมืองปาน,MUEANG PAN,แจ้ซ้อน,CHAE SON,52,5213,1,2023-10N,2020,7558,3843,3715,2932,0.0211741478811973,0.924162701695399
4510,521305,ลำปาง,LAMPANG,เมืองปาน,MUEANG PAN,หัวเมือง,HUA MUEANG,52,5213,1,2023-10N,2020,4083,2074,2009,1354,0.0161641413276357,0.65825438326268
4511,530101,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,ท่าอิฐ,THA IT,53,5301,1,2023-10N,2020,31218,14354,16864,14654,0.00115400678328115,0.215812596310853
4512,530102,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,ท่าเสา,THA SAO,53,5301,1,2023-10N,2020,14691,7568,7123,7454,0.00254153092635079,0.3489689131072
4513,530103,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,บ้านเกาะ,BAN KO,53,5301,1,2023-10N,2020,9131,4283,4848,3756,0.00155169812774147,0.205976394837414
4514,530104,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,ป่าเซ่า,PA SAO,53,5301,1,2023-10N,2020,7573,3631,3942,3269,0.00282332533549834,0.28436430578792
4515,530105,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,คุ้งตะเภา,KHUNG TAPHAO,53,5301,1,2023-10N,2020,8839,4273,4566,3468,0.0048873051547389,0.369130845797415
4516,530106,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,วังกะพี้,WANG KAPHI,53,5301,1,2023-10N,2020,9678,4530,5148,3397,0.00269153096155605,0.264118829484574
4517,530107,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,หาดกรวด,HAT KRUAT,53,5301,1,2023-10N,2020,7529,3661,3868,2626,0.00438257409552989,0.349936989383744
4518,530108,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,น้ำริด,NAM RIT,53,5301,1,2023-10N,2020,6898,3394,3504,2579,0.00247801790339963,0.314193206393952
4519,530109,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,งิ้วงาม,NGIO NGAM,53,5301,1,2023-10N,2020,9142,4344,4798,4081,0.00402859790017374,0.386268368277281
4520,530110,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,บ้านด่านนาขาม,BAN DAN NA KHAM,53,5301,1,2023-10N,2020,10046,4999,5047,3600,0.0152715656338387,0.752954346860614
4521,530111,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,บ้านด่าน,BAN DAN,53,5301,1,2023-10N,2020,4813,2303,2510,1732,0.00289350771015506,0.280948587573867
4522,530112,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,ผาจุก,PHA CHUK,53,5301,1,2023-10N,2020,8093,3929,4164,3029,0.00592649923476074,0.393853634581016
4523,530113,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,วังดิน,WANG DIN,53,5301,1,2023-10N,2020,4651,2279,2372,1632,0.00429726417894472,0.340018937786635
4524,530114,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,แสนตอ,SAEN TO,53,5301,1,2023-10N,2020,3178,1578,1600,1074,0.00209053285675509,0.242423141737574
4525,530115,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,หาดงิ้ว,HAT NGIO,53,5301,1,2023-10N,2020,4621,2264,2357,1608,0.00212167720701473,0.208176449707003
4526,530116,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,ขุนฝาง,KHUN FANG,53,5301,1,2023-10N,2020,3856,1939,1917,1392,0.00492191488683602,0.384520894795295
4527,530117,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,ถ้ำฉลอง,THAM CHALONG,53,5301,1,2023-10N,2020,2004,1029,975,709,0.00488076916212776,0.363869841406057
4528,530201,อุตรดิตถ์,UTTARADIT,ตรอน,TRON,วังแดง,WANG DAENG,53,5302,1,2023-10N,2020,10508,5050,5458,3892,0.00957660653307357,0.507614785405692
4529,530202,อุตรดิตถ์,UTTARADIT,ตรอน,TRON,บ้านแก่ง,BAN KAENG,53,5302,1,2023-10N,2020,7177,3493,3684,2535,0.00351952564756175,0.394017524719059
4530,530203,อุตรดิตถ์,UTTARADIT,ตรอน,TRON,หาดสองแคว,HAT SONG KHWAE,53,5302,1,2023-10N,2020,4081,1957,2124,1423,0.00368389988182116,0.555586086102951
4531,530204,อุตรดิตถ์,UTTARADIT,ตรอน,TRON,น้ำอ่าง,NAM ANG,53,5302,1,2023-10N,2020,7714,3777,3937,2439,0.00746643228285393,0.460622519800762
4532,530205,อุตรดิตถ์,UTTARADIT,ตรอน,TRON,ข่อยสูง,KHOI SUNG,53,5302,1,2023-10N,2020,4181,2026,2155,1419,0.00214459898882069,0.293253179531604
4533,530301,อุตรดิตถ์,UTTARADIT,ท่าปลา,THA PLA,ท่าปลา,THA PLA,53,5303,1,2023-10N,2020,8154,4068,4086,2827,0.0123246088767246,0.635505208121001
4534,530302,อุตรดิตถ์,UTTARADIT,ท่าปลา,THA PLA,หาดล้า,HAT LA,53,5303,1,2023-10N,2020,4593,2206,2387,1353,0.00213185194536436,0.290363699645008
4535,530303,อุตรดิตถ์,UTTARADIT,ท่าปลา,THA PLA,ผาเลือด,PHA LUEAT,53,5303,1,2023-10N,2020,6713,3306,3407,2732,0.0326652685586168,0.961931360370368
4536,530304,อุตรดิตถ์,UTTARADIT,ท่าปลา,THA PLA,จริม,CHARIM,53,5303,1,2023-10N,2020,8520,4368,4152,2354,0.00616220050653737,0.432327430598902
4537,530305,อุตรดิตถ์,UTTARADIT,ท่าปลา,THA PLA,น้ำหมัน,NAM MAN,53,5303,1,2023-10N,2020,7036,3471,3565,2537,0.0222154257938882,0.853660159052327
4538,530307,อุตรดิตถ์,UTTARADIT,ท่าปลา,THA PLA,นางพญา,NANG PHAYA,53,5303,1,2023-10N,2020,2669,1392,1277,951,0.0199804053185062,0.748897974447065
4539,530308,อุตรดิตถ์,UTTARADIT,ท่าปลา,THA PLA,ร่วมจิต,RUAM CHIT,53,5303,1,2023-10N,2020,5517,2675,2842,1889,0.00255846676350302,0.289234184546615
4540,530401,อุตรดิตถ์,UTTARADIT,น้ำปาด,NAM PAT,แสนตอ,SAEN TO,53,5304,1,2023-10N,2020,8102,3947,4155,3803,0.0175405802809792,0.800378992896959
4541,530402,อุตรดิตถ์,UTTARADIT,น้ำปาด,NAM PAT,บ้านฝาย,BAN FAI,53,5304,1,2023-10N,2020,6786,3381,3405,2416,0.0139707976074988,0.714158775585722
4542,530403,อุตรดิตถ์,UTTARADIT,น้ำปาด,NAM PAT,เด่นเหล็ก,DEN LEK,53,5304,1,2023-10N,2020,4099,2043,2056,1349,0.0154132733246115,0.713482472053546
4543,530404,อุตรดิตถ์,UTTARADIT,น้ำปาด,NAM PAT,น้ำไคร้,NAM KHRAI,53,5304,1,2023-10N,2020,5780,2867,2913,1915,0.0214880062441125,0.73285709177044
4544,530405,อุตรดิตถ์,UTTARADIT,น้ำปาด,NAM PAT,น้ำไผ่,NAM PHAI,53,5304,1,2023-10N,2020,4002,2040,1962,1396,0.0309225722340898,1.0738567968261
4545,530406,อุตรดิตถ์,UTTARADIT,น้ำปาด,NAM PAT,ห้วยมุ่น,HUAI MUN,53,5304,1,2023-10N,2020,2991,1504,1487,1141,0.0243324821502711,0.95896196317985
4546,530407,อุตรดิตถ์,UTTARADIT,น้ำปาด,NAM PAT,ท่าแฝก,THA FAEK,53,5304,1,2023-10N,2020,4495,2295,2200,1495,0.0508075975146767,1.02157070238721
4547,530501,อุตรดิตถ์,UTTARADIT,ฟากท่า,FAK THA,ฟากท่า,FAK THA,53,5305,1,2023-10N,2020,4732,2315,2417,2173,0.0245210664755859,0.734857894002853
4548,530502,อุตรดิตถ์,UTTARADIT,ฟากท่า,FAK THA,สองคอน,SONG KHON,53,5305,1,2023-10N,2020,3266,1625,1641,1220,0.012650220163664,0.617617513693228
4549,530503,อุตรดิตถ์,UTTARADIT,ฟากท่า,FAK THA,บ้านเสี้ยว,BAN SIAO,53,5305,1,2023-10N,2020,3197,1529,1668,1131,0.00818502146216815,0.580944764892283
4550,530504,อุตรดิตถ์,UTTARADIT,ฟากท่า,FAK THA,สองห้อง,SONG HONG,53,5305,1,2023-10N,2020,2955,1443,1512,969,0.00950203719764886,0.584565837316589
